-0.675623,-4.78844,-1.32871
-0.583072,-4.76406,-1.10919
-0.448341,-4.79427,-0.826739
-0.282445,-4.81578,-0.531885
-0.077417,-4.81085,-0.278034
0.157665,-4.77791,-0.0257
0.440607,-4.66629,0.213579
0.684082,-4.40521,0.342878
0.832268,-4.09419,0.349869
0.897815,-3.80611,0.264
1.00691,-3.5646,0.240752
1.12856,-3.33571,0.235951
1.22291,-3.1098,0.215128
1.35537,-2.90005,0.243708
1.41304,-2.6714,0.183997
1.50783,-2.46393,0.17846
1.61244,-2.25229,0.19852
1.71161,-2.04939,0.195803
1.82008,-1.83678,0.179769
1.91135,-1.62189,0.158653
1.98106,-1.39364,0.119819
2.02731,-1.17525,0.0419584
2.06577,-0.987549,-0.0419436
2.07052,-0.781989,-0.162083
2.10616,-0.576239,-0.243529
2.24352,-0.424533,-0.199267
2.42119,-0.261518,-0.149882
2.45957,-0.0442621,-0.214413
2.47223,0.160079,-0.299166
2.58411,0.358155,-0.326737
2.6642,0.558215,-0.368074
2.69872,0.771586,-0.473518
2.75159,0.977678,-0.606165
2.84218,1.17012,-0.671163
2.91886,1.37594,-0.845736
2.99144,1.55156,-0.986964
3.08309,1.73693,-1.19772
3.15597,1.89113,-1.33221
3.18471,1.95245,-1.41735
-0.900471,-4.76161,-1.41703
-0.856251,-4.73145,-1.31805
-0.776506,-4.72489,-1.08569
-0.652702,-4.72288,-0.797013
-0.504408,-4.75574,-0.463971
-0.327809,-4.74752,-0.187427
-0.11417,-4.74888,0.129819
0.156336,-4.62369,0.425696
0.421402,-4.3226,0.579834
0.589487,-3.98724,0.551218
0.643471,-3.67501,0.355518
0.849656,-3.47777,0.433288
0.973571,-3.23494,0.429831
1.0273,-2.99378,0.357836
1.19178,-2.7881,0.40861
1.25448,-2.55173,0.35503
1.34565,-2.33366,0.328794
1.44738,-2.11948,0.329532
1.55995,-1.91569,0.304613
1.63664,-1.68028,0.303884
1.70723,-1.45677,0.273021
1.78266,-1.23334,0.198431
1.83175,-1.02747,0.100876
1.86151,-0.818297,-0.0154775
1.90363,-0.602962,-0.110737
2.03735,-0.44788,-0.0741821
2.25295,-0.312177,0.0461519
2.3373,-0.0924986,0.00170927
2.31689,0.137969,-0.124289
2.42749,0.322454,-0.142071
2.54865,0.520579,-0.219049
2.6027,0.742075,-0.302321
2.67223,0.94841,-0.364123
2.73276,1.1609,-0.528997
2.80719,1.34437,-0.64952
2.94281,1.58219,-0.780305
3.02573,1.77119,-0.96911
3.10024,1.9365,-1.1104
3.17356,2.09611,-1.31164
3.18111,2.13672,-1.41746
-1.06853,-4.68023,-1.41708
-1.02736,-4.65616,-1.30056
-0.945797,-4.63458,-1.10312
-0.853329,-4.64515,-0.773269
-0.743253,-4.67623,-0.421165
-0.588729,-4.66423,-0.109005
-0.416072,-4.66544,0.262308
-0.162172,-4.49787,0.599689
0.113041,-4.17513,0.742905
0.296864,-3.81421,0.60085
0.419969,-3.55997,0.469504
0.721847,-3.43764,0.775325
0.817038,-3.12337,0.651667
0.908305,-2.91172,0.600376
1.06714,-2.68207,0.646874
1.0766,-2.42269,0.499538
1.18148,-2.20621,0.475791
1.28196,-1.97876,0.464608
1.38788,-1.75663,0.445392
1.46429,-1.51969,0.38552
1.53324,-1.30323,0.334399
1.59443,-1.09013,0.251361
1.63099,-0.884613,0.167552
1.66279,-0.622495,0.0107717
1.77798,-0.43864,-0.00175721
2.01511,-0.347189,0.207592
2.15494,-0.134318,0.215367
2.16265,0.114854,0.0532585
2.27251,0.299881,0.0152652
2.47,0.482531,0.0463302
2.52049,0.708608,-0.0531027
2.55022,0.92993,-0.183499
2.62422,1.13431,-0.310586
2.7139,1.34429,-0.423917
2.82371,1.56798,-0.569202
2.89615,1.73517,-0.722033
2.9855,1.92778,-0.933636
3.08515,2.12594,-1.19235
3.15769,2.27666,-1.31743
3.17011,2.32209,-1.41727
-1.22978,-4.58432,-1.42029
-1.19528,-4.57191,-1.29595
-1.14521,-4.53273,-1.11905
-1.06762,-4.57857,-0.722152
-0.966843,-4.57713,-0.388364
-0.845972,-4.55432,-0.0478949
-0.697799,-4.49491,0.335321
-0.473357,-4.28732,0.658543
-0.186729,-3.96405,0.742493
0.0163266,-3.62578,0.510474
0.222736,-3.50577,0.743698
0.446438,-3.27589,0.906809
0.536543,-2.94688,0.657352
0.732945,-2.76778,0.773197
0.906655,-2.52797,0.842995
0.886568,-2.26942,0.614485
0.9371,-2.04113,0.545342
1.0221,-1.82169,0.51151
1.16724,-1.59624,0.528079
1.26102,-1.35899,0.483076
1.30177,-1.13138,0.402749
1.36333,-0.921973,0.319376
1.42352,-0.66872,0.150384
1.51768,-0.451832,0.0893555
1.70872,-0.347744,0.266389
1.90716,-0.167278,0.375117
1.97152,0.087592,0.235724
2.08766,0.27012,0.186724
2.31204,0.437102,0.250698
2.39494,0.678145,0.158517
2.42221,0.90604,0.0187007
2.48591,1.11882,-0.105245
2.5638,1.30734,-0.217848
2.67974,1.53699,-0.407337
2.77798,1.73456,-0.514309
2.87112,1.92203,-0.66872
2.99971,2.1546,-0.893636
3.0688,2.31292,-1.10317
3.11937,2.44356,-1.30331
3.1512,2.50371,-1.41749
-1.38214,-4.48041,-1.41708
-1.35305,-4.48132,-1.26437
-1.31799,-4.44024,-1.08426
-1.25741,-4.47708,-0.715768
-1.17393,-4.45111,-0.370712
-1.0647,-4.39082,-0.0176598
-0.920965,-4.2632,0.333538
-0.706031,-4.03704,0.607957
-0.405614,-3.742,0.564435
-0.205291,-3.51884,0.595694
-0.0214494,-3.36651,0.94151
0.167017,-3.05418,0.767934
0.34107,-2.88046,0.895776
0.560661,-2.64403,1.04413
0.645738,-2.34757,0.86716
0.664451,-2.11236,0.684553
0.867396,-1.93922,0.724585
0.94858,-1.68415,0.670096
0.914308,-1.44653,0.583395
1.0571,-1.20366,0.558596
1.12136,-0.968046,0.449651
1.16731,-0.744957,0.3315
1.23498,-0.480185,0.205648
1.40351,-0.306989,0.311729
1.63364,-0.184663,0.517428
1.7347,0.0652241,0.40216
1.83114,0.275431,0.278623
2.06869,0.412277,0.410854
2.21715,0.642661,0.371992
2.27204,0.885247,0.229362
2.3353,1.0914,0.105393
2.43989,1.31718,-0.0093758
2.55106,1.53319,-0.125983
2.64848,1.74149,-0.28985
2.75701,1.93641,-0.413949
2.87586,2.15125,-0.632224
2.95643,2.32605,-0.885264
3.03874,2.49701,-1.14835
3.10612,2.64124,-1.292
3.12248,2.68599,-1.41728
-1.53918,-4.37482,-1.41727
-1.52277,-4.35135,-1.30622
-1.49493,-4.34804,-1.05388
-1.44799,-4.36006,-0.694803
-1.36607,-4.29857,-0.357432
-1.25046,-4.19307,-0.0159667
-1.09846,-4.02573,0.298404
-0.867233,-3.80584,0.486057
-0.59204,-3.55223,0.475033
-0.469697,-3.37999,0.77791
-0.27849,-3.14299,0.958416
-0.0408757,-2.87778,0.762989
0.127865,-2.73861,1.10155
0.297912,-2.45244,1.02894
0.387294,-2.14917,0.797961
0.581272,-2.02573,0.905892
0.881474,-1.84414,1.04501
0.877914,-1.51662,0.919522
0.730098,-1.27071,0.724999
0.8711,-1.01658,0.680087
0.910756,-0.787225,0.530417
0.975088,-0.554362,0.384911
1.12346,-0.335631,0.401436
1.31024,-0.164575,0.550377
1.46247,0.0657355,0.505039
1.58317,0.277853,0.399884
1.81416,0.407555,0.53186
1.99486,0.603259,0.57599
2.08747,0.856909,0.438601
2.16235,1.07508,0.309835
2.2627,1.28734,0.194655
2.38648,1.50646,0.0589942
2.49531,1.70674,-0.0849796
2.5941,1.90919,-0.253959
2.72822,2.12699,-0.419007
2.82972,2.32538,-0.607993
2.9292,2.52523,-0.837838
3.01513,2.70383,-1.17887
3.06674,2.8242,-1.2894
3.0838,2.86701,-1.4174
-1.68195,-4.25731,-1.41797
-1.6607,-4.23866,-1.29875
-1.65053,-4.21808,-1.07066
-1.60913,-4.2041,-0.708274
-1.52868,-4.12194,-0.352717
-1.40904,-3.98696,-0.0342126
-1.23865,-3.80161,0.231034
-0.991816,-3.58718,0.372743
-0.786233,-3.37289,0.490735
-0.645151,-3.14897,0.680991
-0.464009,-2.9272,0.795644
-0.281218,-2.73597,0.920887
-0.114418,-2.52095,1.06229
0.0690337,-2.20864,0.826965
0.227667,-2.04449,0.924612
0.53014,-2.04277,1.28351
0.75782,-1.68565,1.33646
0.670717,-1.30786,1.12908
0.627871,-1.07528,0.944324
0.772619,-0.814886,0.816359
0.751673,-0.601068,0.63201
0.804142,-0.357068,0.494276
0.987614,-0.131644,0.536295
1.15402,0.0757886,0.552727
1.30654,0.277668,0.497316
1.53715,0.396743,0.629028
1.73757,0.581844,0.719127
1.85875,0.825268,0.622814
1.96356,1.05431,0.506047
2.07773,1.27358,0.389054
2.18878,1.48277,0.285364
2.31836,1.70796,0.128694
2.43234,1.91293,0.016213
2.56059,2.12784,-0.154084
2.6801,2.33205,-0.354289
2.7866,2.52131,-0.583819
2.89042,2.71492,-0.822245
2.96284,2.87417,-1.09687
3.01315,2.99534,-1.27589
3.0327,3.04255,-1.41763
-1.81955,-4.12984,-1.41733
-1.81533,-4.14096,-1.25673
-1.795,-4.08789,-1.05915
-1.76335,-4.04032,-0.700539
-1.66936,-3.9293,-0.365029
-1.53682,-3.77174,-0.0688665
-1.34623,-3.58217,0.151404
-1.12287,-3.38063,0.30463
-0.970982,-3.18865,0.506492
-0.750667,-2.93798,0.541767
-0.607224,-2.74644,0.714655
-0.490309,-2.56464,0.978091
-0.280276,-2.29391,0.943679
-0.0923403,-2.00397,0.866189
-0.0125146,-2.09997,1.2965
0.269922,-1.90507,1.70312
0.542701,-1.40272,1.67747
0.566172,-1.03241,1.33174
0.592606,-0.83608,1.13429
0.681612,-0.597962,0.992479
0.644264,-0.381573,0.779015
0.659781,-0.139118,0.610235
0.838898,0.0873307,0.588304
1.05374,0.242817,0.64548
1.2597,0.373199,0.768564
1.44861,0.56708,0.833776
1.6004,0.797231,0.783057
1.72865,1.03538,0.681423
1.84792,1.25119,0.586272
1.96732,1.46839,0.471788
2.11116,1.69585,0.353804
2.24037,1.90675,0.212213
2.36752,2.11539,0.0710693
2.49927,2.32444,-0.110493
2.62035,2.52749,-0.302255
2.7305,2.72028,-0.531208
2.83292,2.90517,-0.795212
2.91328,3.07496,-1.0706
2.9679,3.20186,-1.26331
2.9698,3.21727,-1.41694
-1.95118,-3.99784,-1.41751
-1.95316,-3.9972,-1.28209
-1.92491,-3.93039,-1.07978
-1.88619,-3.85736,-0.718024
-1.78689,-3.72389,-0.395166
-1.62873,-3.5604,-0.117521
-1.42391,-3.36057,0.0654287
-1.26355,-3.17451,0.262844
-1.15326,-2.99593,0.527055
-0.965804,-2.77783,0.651915
-0.787215,-2.56047,0.746165
-0.617591,-2.3346,0.834993
-0.403678,-2.09475,0.84181
-0.354239,-1.95212,1.03865
-0.333811,-1.86078,1.43724
-0.113008,-1.49639,1.7363
0.167819,-1.03972,1.69577
0.349795,-0.805429,1.39553
0.451557,-0.612891,1.24013
0.53659,-0.382533,1.0843
0.557563,-0.181442,0.917394
0.625624,0.0256398,0.81714
0.804576,0.208745,0.834546
0.989658,0.373607,0.901125
1.16918,0.548628,0.936588
1.31326,0.789118,0.880731
1.46055,1.01275,0.834617
1.59994,1.22874,0.753558
1.7297,1.44825,0.638436
1.87166,1.67434,0.531853
2.01538,1.89148,0.428194
2.15162,2.10497,0.285103
2.28453,2.31657,0.128269
2.42017,2.52817,-0.0617418
2.54645,2.72254,-0.271347
2.66165,2.91405,-0.518517
2.76104,3.08853,-0.783039
2.83773,3.23953,-1.10181
2.88406,3.34259,-1.30583
2.89677,3.38498,-1.41766
-2.07212,-3.85491,-1.41728
-2.07148,-3.83529,-1.29776
-2.05099,-3.78034,-1.03706
-1.98559,-3.66898,-0.732401
-1.87103,-3.51591,-0.433356
-1.69921,-3.34309,-0.200353
-1.5124,-3.15924,-0.0100648
-1.3717,-2.97416,0.205064
-1.24227,-2.77534,0.404956
-1.0788,-2.56385,0.550268
-0.92156,-2.34791,0.650778
-0.746943,-2.12993,0.739475
-0.568814,-1.92282,0.79559
-0.592312,-1.75532,1.07949
-0.467867,-1.49623,1.28603
-0.251148,-1.16237,1.38358
-0.0794019,-0.848238,1.41933
0.119139,-0.646001,1.33035
0.254028,-0.40312,1.25552
0.36757,-0.187304,1.14059
0.452562,-0.0063302,1.02916
0.564683,0.181797,0.973838
0.721274,0.351777,0.99575
0.876366,0.549367,1.0017
1.01994,0.767459,0.985231
1.17378,0.991148,0.945543
1.32234,1.20272,0.88999
1.45881,1.42911,0.7991
1.60644,1.65394,0.709664
1.75848,1.87887,0.604303
1.90241,2.08387,0.485803
2.05483,2.3119,0.342761
2.18913,2.51897,0.174475
2.32568,2.71914,-0.0255212
2.4579,2.92125,-0.242796
2.57052,3.09929,-0.48236
2.67891,3.27567,-0.771524
2.75595,3.42175,-1.07832
2.80201,3.51415,-1.30632
2.81226,3.54951,-1.41723
-2.17158,-3.69721,-1.41733
-2.15855,-3.66871,-1.32265
-2.1333,-3.59346,-1.05893
-2.05841,-3.47327,-0.757468
-1.925,-3.3132,-0.47636
-1.76155,-3.14196,-0.250021
-1.62379,-2.95778,-0.0421464
-1.49826,-2.76552,0.171827
-1.34623,-2.5729,0.333519
-1.1943,-2.36875,0.495559
-1.05228,-2.16181,0.618121
-0.882434,-1.94679,0.701906
-0.665019,-1.72054,0.712244
-0.615352,-1.49528,0.900255
-0.424269,-1.26499,1.01311
-0.244619,-1.01981,1.08617
-0.211566,-0.714571,1.19502
-0.0664211,-0.45318,1.20712
0.0788889,-0.222383,1.17913
0.209609,-0.0277549,1.13415
0.32148,0.155874,1.09047
0.443211,0.34924,1.05783
0.582052,0.542455,1.07125
0.724938,0.755489,1.07321
0.873816,0.97777,1.0375
1.0248,1.17919,0.992096
1.17863,1.40933,0.918118
1.32157,1.63177,0.85154
1.48165,1.85183,0.771409
1.634,2.06729,0.657453
1.78294,2.29615,0.536623
1.93521,2.50872,0.381928
2.07674,2.71407,0.20047
2.21564,2.91565,0.0108953
2.35045,3.10584,-0.223656
2.46543,3.284,-0.470656
2.57575,3.45041,-0.765522
2.65781,3.58267,-1.05851
2.71548,3.69086,-1.29094
2.72038,3.70906,-1.41728
-2.25605,-3.52966,-1.41768
-2.24918,-3.51402,-1.25266
-2.19205,-3.40114,-1.11583
-2.10468,-3.27589,-0.803595
-1.96918,-3.10466,-0.525046
-1.84831,-2.93926,-0.3035
-1.73607,-2.76777,-0.0623774
-1.62206,-2.58794,0.145034
-1.49852,-2.38434,0.330891
-1.36501,-2.17821,0.497471
-1.21456,-1.95758,0.619923
-1.04748,-1.73917,0.710024
-0.834116,-1.50905,0.737135
-0.686188,-1.30085,0.798316
-0.511035,-1.0721,0.848638
-0.391499,-0.814187,0.916929
-0.282078,-0.559891,0.97811
-0.157286,-0.302021,1.01304
-0.054421,-0.0764839,1.04095
0.0582606,0.123929,1.07306
0.172177,0.32223,1.08576
0.297116,0.523704,1.08916
0.426021,0.721654,1.1093
0.587496,0.934201,1.10414
0.721989,1.15716,1.06942
0.863543,1.37213,1.02757
1.02592,1.61286,0.969846
1.17214,1.82359,0.904705
1.33722,2.05462,0.805643
1.49231,2.27614,0.699474
1.65441,2.49197,0.571204
1.80413,2.70309,0.41053
1.94548,2.90284,0.23142
2.1001,3.10287,0.0160881
2.2283,3.28924,-0.207555
2.35322,3.45618,-0.469552
2.4648,3.61787,-0.758086
2.55487,3.75533,-1.05671
2.59633,3.84445,-1.27691
2.61523,3.86026,-1.4171
-2.32266,-3.35565,-1.41679
-2.31728,-3.34589,-1.23466
-2.24639,-3.21825,-1.12318
-2.13783,-3.06598,-0.846301
-2.0425,-2.91723,-0.560772
-1.94987,-2.75204,-0.322641
-1.8533,-2.57424,-0.0847883
-1.7523,-2.38994,0.130451
-1.63371,-2.1962,0.325268
-1.5029,-1.99103,0.490895
-1.35173,-1.76831,0.612944
-1.19132,-1.54347,0.687881
-1.03074,-1.30769,0.756944
-0.864532,-1.08528,0.765586
-0.688238,-0.857477,0.759576
-0.523499,-0.634607,0.758423
-0.301914,-0.412231,0.700635
-0.180731,-0.144389,0.765532
-0.171003,0.0817991,0.931223
-0.0932737,0.283845,1.02533
0.0173687,0.484235,1.07947
0.142627,0.6981,1.12611
0.268788,0.911711,1.15654
0.412744,1.13414,1.1412
0.55707,1.35123,1.0995
0.710421,1.59393,1.05816
0.867689,1.8014,1.00476
1.02437,2.02066,0.929116
1.18609,2.25128,0.833711
1.34576,2.4671,0.733131
1.50834,2.68599,0.594556
1.65786,2.89205,0.425968
1.81181,3.09194,0.240816
1.96165,3.28644,0.0326117
2.09252,3.45952,-0.198518
2.22082,3.62676,-0.4582
2.34002,3.77718,-0.753057
2.43222,3.89343,-1.08497
2.47841,3.96619,-1.31312
2.50197,4.00585,-1.41799
-2.36809,-3.1741,-1.41812
-2.33487,-3.12503,-1.31897
-2.27589,-3.02349,-1.08842
-2.20374,-2.88711,-0.854297
